source_path,current_path,bytes,source_sha256,disposition
reports/task3_gender_gd1_implementation_20260905/README.md,reports/task3/gender_gd1_implementation_20260905/README.md,1451,e67617b287e1b33797baebe97855abaa04c749b80e5e4445be9fbd9298a63466,tracked provenance and review
reports/task3_gender_gd1_implementation_20260905/review-v2.html,reports/task3/gender_gd1_implementation_20260905/review-v2.html,4377,d511f9afdab894785625c7f6b50cd8d847bf0058035fe8c93be986f2be5a7e59,generated copy; source retained
reports/task3_gender_gd1_implementation_20260905/review.html,reports/task3/gender_gd1_implementation_20260905/review.html,14297,6423bc72602a990a1d935179ca6b727cb59f147b64f564629eed611752e323fb,generated copy; source retained
reports/task3_gender_gd1_result_20260905/README.md,reports/task3/gender_gd1_result_20260905/README.md,3030,1a785dc607dfeb09ad90914f7edfccda6dd371aab50b6388c82bba63dabc2a87,tracked provenance and review
reports/task3_gender_gd1_result_20260905/fold_comparison.csv,reports/task3/gender_gd1_result_20260905/fold_comparison.csv,1349,fb4e95a4f447f7914d762b781f6914a08d3a470d2033867c88783176e7e0370b,tracked evidence or code
reports/task3_gender_gd1_result_20260905/gates.csv,reports/task3/gender_gd1_result_20260905/gates.csv,863,1fd2113bbdae3f12a50b7a7bdd0e256915a8822da1fdd080f9b0667958018d3c,tracked evidence or code
reports/task3_gender_gd1_result_20260905/gender/screen_decision.json,reports/task3/gender_gd1_result_20260905/gender/screen_decision.json,7787,5345896b63f39eb963bfa1d74f2dc6c87d3248ca7aeb075c7fa81997eba8fbe9,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/config.json,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/config.json,3050,29e541290b7a270e95e7df25b43dc61998832ef54416ef0ce6e7ca21f600215f,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/final_epoch.pt,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/final_epoch.pt,1577365,12758fd4f12ba8d804763b7822af4af562f8d32ee56b11e823d2dc676b30b456,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/history.csv,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/history.csv,3312,98996bb71458ef0a95d101defa4bdfddbc550c5f6f831236a4ff3d0c9f19ff33,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/metrics.json,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/metrics.json,3614,36118bbfbfaa697cb17bf112408b3f8fbf782efb03d343b755dec6a9dad14b34,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/normalization.json,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/normalization.json,353,a8aaaf456e252dea90ed1e1829f003729cbb04111795cf493a072180e675711e,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/oof_predictions.csv,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/oof_predictions.csv,1748121,95492a6d01c9b0d5f237731c9cda6cb61c80f42f7ef34d3e66abf1cadc205fee,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/robustness.csv,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f0_s2753_a4cc8d75f3fb_20260905T051933Z2d5d0f/robustness.csv,949,d695c545ffae4750374d33d9c31b449025e1da60d6a5a5d6e7e87ba88e0bd681,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/config.json,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/config.json,3050,9299b07d95af953a093766b91a6aa3787e5c1b37fcb93c8c23d60c240feace0d,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/final_epoch.pt,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/final_epoch.pt,1577365,53e4fd398688a76711473fa4b09af4f78170a4cf39f31dbf27775d4ad0db93f2,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/history.csv,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/history.csv,3304,0719c2fc2b4e81c61afe4d3cf0042d7b050c57f5ff1876f73ff66334688e8029,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/metrics.json,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/metrics.json,3614,71b743c3c14b36b8ebd32a76eda28e900340f4b5e53668d841e5a617b2e40c43,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/normalization.json,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/normalization.json,352,cb2b548fcc1fcf02f13b78411cd916c68274148bb2247cb6f08d3c62502ad7c2,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/oof_predictions.csv,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/oof_predictions.csv,1748963,28bbaae1b4dae43df6112a1410619e13de5bbf0cdca678e6cf745fb5bc9315e9,local asset; restore from source
reports/task3_gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/robustness.csv,reports/task3/gender_gd1_result_20260905/gender/t3_gender_translation_mild_darkening_gender_smallcnngem3_f4_s2753_a4cc8d75f3fb_20260905T052851Z77fea4/robustness.csv,945,78103e275f4f732e159ed06cb2dc82079b1f894811ae690c29afd13d008f7535,local asset; restore from source
reports/task3_gender_gd1_result_20260905/plot_review.py,reports/task3/gender_gd1_result_20260905/plot_review.py,2023,53c1cf54e565af5036019fa2db6f8efcb656a30ead2471f1bcfb3f14e7634ff1,tracked evidence or code
reports/task3_gender_gd1_result_20260905/prerequisites/diagnostic_summary.json,reports/task3/gender_gd1_result_20260905/prerequisites/diagnostic_summary.json,417627,9b104b818b5f274b83cc7a7277f4f1aafd8f6d92691e5cd06503d18abe265fdc,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/memory_profile.json,reports/task3/gender_gd1_result_20260905/prerequisites/memory_profile.json,368,d546d18628fd0d5f9995595f5bb98ede182706869fc50b9dda8be7c9154e1e05,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/prerequisites.json,reports/task3/gender_gd1_result_20260905/prerequisites/prerequisites.json,108687,0575966543e98b7a980e0ad6accaef1d2e840babb7570bb04b4a841207e9dc0d,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/brightness_0.85.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/brightness_0.85.csv,1633140,8a58f44f9bb8e3bd9e6018428cc77779b0797d504032df1497ba169b9d5f7fb3,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/brightness_0.90.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/brightness_0.90.csv,1634750,010e38e86598d9144b1154d2d040c57f3f226a1060b6517aee8e7101b8e19fd0,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/brightness_0.95.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/brightness_0.95.csv,1636408,ea163afe22e5602b7203dccd0ec4b21df7617f8015418cad10eae81000de4ba8,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/brightness_1.00.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/brightness_1.00.csv,1639127,5479ed8da3a240ec491fdb704a4a3aec378c0002691ba6f808606f306a29e846,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-1_-2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-1_-2.csv,1637813,e02c8293788e7ee5659c5bf0ccea8fa7850c827dcecf7933fbfee1fe99bdbfdb,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-1_0.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-1_0.csv,1638041,99a39054c8a65295ee1a948e12762613ce996af6e1ace13174590a0a707f6dd2,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-1_1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-1_1.csv,1637730,f2d5621750dfa180d037c1c9211dfef325f5f8406a9f2fc3124355e91d5d7da3,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-1_2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-1_2.csv,1637680,0323f8dcbea84e46b08c663851d6213fac40960362f750bb17986622b8b8902e,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-2_-1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-2_-1.csv,1637739,95af3204649aafcd29021347953dcabc1a05c40f3bcf937b3cbeb902c8884300,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-2_2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_-2_2.csv,1636016,0b45f1979e0e42f60ef256c4160670bebb9c79b14365ef61b372219f457b8f5b,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_0_-2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_0_-2.csv,1639245,408bad0cbf41227f5797ebba575cbeec44127865507c7f3691ca2e981d4fe3ac,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_0_0.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_0_0.csv,1639127,5479ed8da3a240ec491fdb704a4a3aec378c0002691ba6f808606f306a29e846,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_1_-1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_1_-1.csv,1638763,caa8fd726c82a876747151fa04151442bac8dab8241007be704d56b2dc8b0eb8,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_1_0.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_1_0.csv,1638083,0781dd7f9a8c36edc628cc5f159cb1c43f912181678bc3c5da2a7d6d2af32596,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_2_-1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_2_-1.csv,1635942,1b7a41d98ca8ef66c272bb96fdefd719a67e447e278c368462f5fcbfdaa61aab,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_2_1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/shift_2_1.csv,1635926,7418e3e623e662304a929831db3c66e66a9f632789eb447d5991dc8adf74fbbe,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/brightness_0.85.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/brightness_0.85.csv,1633386,9c49f55a927f48b3d0a63fc487bcfe0c016515de4625c73405001e9441b793e9,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/brightness_0.90.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/brightness_0.90.csv,1636165,b456d1fe37c301c6556716d5ff5de45ec9467046c4e4ef1ea5cd09af97591366,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/brightness_0.95.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/brightness_0.95.csv,1638666,c8210e343ac18b861329d174a5d4d28c87a902caabdda6173a10298eb25f5ce6,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/brightness_1.00.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/brightness_1.00.csv,1640362,fe857d94a27da59a25bacbcf7c685d48730df2e5700992c63fa2931cedfe0f9f,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/clean.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/clean.csv,1640362,fe857d94a27da59a25bacbcf7c685d48730df2e5700992c63fa2931cedfe0f9f,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-1_-1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-1_-1.csv,1639551,d667e655a80d03e972b9c599648796e0290a02c3c15746ca5cdbcdb8578df178,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-1_-2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-1_-2.csv,1638376,80b9c5058b0530ca7fa4edc11c9cd270a7abc34fb015e6e416c345e1a83585a1,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-1_0.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-1_0.csv,1640050,f02b4483eb8ad93331252b5cc5c03f10c5f8f7a0f46bae7a63de95b045f06aef,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-1_1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-1_1.csv,1639127,95ba444ffc45b22c55f5ae654b42934cdca33c8413a6340a7fbc3c36159a74d6,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-1_2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-1_2.csv,1638753,120cdac003042f36a0180772b03964b134af0bf6c84641ab29fdadbc6ac7f687,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-2_-1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-2_-1.csv,1638319,dbdf8f545691eff64fe0e5084635fc86d87b10846b1b27dde4b7e7af6331fc2b,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-2_-2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-2_-2.csv,1636534,6ba8ea02c9d44b3a0bd364adcf73510fddfc920f7bf33587048bf56d2d272090,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-2_0.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-2_0.csv,1638083,837e93ee5a7097ad3b20c10f34037d683e72069f4c0a87cfa4d3b43bd79c0748,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-2_1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-2_1.csv,1637700,f30c893b4c93a8f35bd5973baa6666115c2ef1dae152904bacfc22afe43a90c3,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-2_2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_-2_2.csv,1636575,ad4bffeee61943b87f2b59db1702332f15df916421a3b390c66150a34977c392,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_0_-1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_0_-1.csv,1640452,391e922f933713ac42ec66a6d51e6f2c1e363847cd222035961adb9337cccc6a,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_0_-2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_0_-2.csv,1638908,246298c85ccd0deb257814a12769f22f76fe3711cf872c8e6d78c7775e0e46b8,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_0_0.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_0_0.csv,1640362,fe857d94a27da59a25bacbcf7c685d48730df2e5700992c63fa2931cedfe0f9f,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_0_1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_0_1.csv,1640148,943d79a460056042d74d06b45cd32473d9b53c1db1360d3af0bbec0d8b18585d,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_0_2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_0_2.csv,1640104,3b467bafd5ce9932bc09c2a9bdb12c22a54baa75bf454d45a655384d3924a22e,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_1_-1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_1_-1.csv,1640030,eebceaf5cc782c37fd8814a1829d9ec245a75f4f6890b3d053a21730e2e25096,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_1_0.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_1_0.csv,1639719,58842159406b902d4483b5cfdd44da65a7220d2579dc57dba11eafa744192636,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_1_1.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_1_1.csv,1638977,841b6e266d9fdd342c2d0266e8d03553c40b86d3d7b5d921e1cde77423a9b413,local asset; restore from source
reports/task3_gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_1_2.csv,reports/task3/gender_gd1_result_20260905/prerequisites/t3_gender_e6_gem_p3_gender_smallcnngem3_f1_s2753_a8c09286451b_20260831T090940Z6e10b5/shift_1_2.csv,1638986,577485f960dfd109e86de1cc8f0268883e197689256ed1109220bb976f0ac25b,local asset; restore from source
