source_path,current_path,bytes,source_sha256,disposition
results/evidence/task3/baseline/gender/aggregate/confusion_matrix.csv,results/evidence/task3/baseline/gender/aggregate/confusion_matrix.csv,160,699199601b88624c634ab3efde1b0da80123a5ca640fd0488a9b23f3a4d119ce,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f3_s2753_561cdaebd672_20260831T031408Zb77db2/oof_predictions.csv,results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f3_s2753_561cdaebd672_20260831T031408Zb77db2/oof_predictions.csv,1707675,41844a838fc33da948cbb7d4fc92accc8ca3fd20087d601c538418ed910a97cd,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f3_s2753_561cdaebd672_20260831T031408Zb77db2/robustness.csv,results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f3_s2753_561cdaebd672_20260831T031408Zb77db2/robustness.csv,915,086bc5340b65d29a0fb93cdc6190ca45b914650d1fa68dca427ca175525fa1c1,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/config.json,results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/config.json,1994,1c621b84e704e52fe9b3e0051c73d1ca86cd92bed66ccfd1a9264bcd7364f976,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/final_epoch.pt,results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/final_epoch.pt,1629067,685a752f4ffdafe167f4cca10739b396d8ea7eddbb34014b6a3b52433908f902,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/history.csv,results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/history.csv,3134,157e5f510eb6fb27c1a8e0231c672927bfa1209bbdef56fdf395382ec3dc0524,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/metrics.json,results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/metrics.json,2779,13c6906edf7b206f9c9585e14d5785615f26726853d5f5ee69f7a96026067edb,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/normalization.json,results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/normalization.json,328,539e5174b1f44e350d36d1e7fed9a79b5b92e47e3d0ad1e8edf134f6cda70d87,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/oof_predictions.csv,results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/oof_predictions.csv,1709615,4470fbb0b8ee30031293bc54d8b5d1a557c99891dafd2a64eadb0b82295c0606,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/robustness.csv,results/evidence/task3/experiments/t3_gender_e4_tinyresnet18_pm/gender/t3_gender_e4_tinyresnet18_pm_gender_tinyresnet18pm_f4_s2753_561cdaebd672_20260831T032249Z808172/robustness.csv,914,a3e64e0ea5a2a711db4a4e2edd07291dcd042a66b48554846707749a25a58d16,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/confidence_diagnostics.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/confidence_diagnostics.json,403,c93ddd205313b932fe582affd363c83e79c4d93072d9f96f2d6fe3f88ee72a31,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/confusion_matrix.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/confusion_matrix.csv,160,1070bb6bdc37bf1aad2bcbf23c77539dd81868f486652d607a5c09e49799e6f9,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/failure_index.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/failure_index.csv,31493,f19c309091c2d0b05098db0593097253be1a3278e53f96ecef2e860454274441,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/metrics.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/metrics.json,2549,d52d5d4babf233f004faed1200688186320102d1bdb26a7ec82bccb82d5af43f,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/oof_predictions.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/oof_predictions.csv,8557692,996a24c3c17c1f61e3fd1c64b93b805de352d63272a7575b316f03adc5733a58,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/per_class.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/aggregate/per_class.csv,442,99d63a7b9d2de030ed47e59e45ac3bc2f6bccd4775bbf47a930ac732b4afb072,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/config.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/config.json,2028,54f9d8c3c796c1cf3383224b4214c4d74fe3ece3e8b464bb6b1bf5062676c97b,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/final_epoch.pt,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/final_epoch.pt,291870,e1844e26590d4f0af6b2b6b8cf53402543cb1c8f3cf2c3ddd4d2e991327dabd8,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/history.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/history.csv,3107,318c578e00d208cf9ba9922ab397920d204f6845d3b2e8ef1ae597c1a758b4ac,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/metrics.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/metrics.json,2790,298aa38ac13218a26ab681e977182ca68e4a385ee82ba0639b47574ad82af6e0,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/normalization.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/normalization.json,329,643edd3763f7e5cec8a6e1031e02fff27e117d58329e44c49559c8cc8df5534a,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/oof_predictions.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/oof_predictions.csv,1712075,e925fcbbbe8ceef1971ce28a1fa16b4434b407d76592019e9c43d41a3aa7769c,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/robustness.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f0_s2753_029107022917_20260831T060941Z1f0fc7/robustness.csv,918,ca69dc572786e2cf757b68fe8aa2fe4745e79553385db538fc3961e8f16abe2d,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/config.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/config.json,2028,44e26f1119902f13cd2e2c0978cc09ad71db32c1621b675519bb6b100299d149,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/final_epoch.pt,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/final_epoch.pt,291870,32858039ffbb31c0140fbcf13e9830c01910ba2cde25a78a8dd088ac29c1fa7c,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/history.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/history.csv,3106,287cb4a502400e31c953b5d1461f9dc38d013938c31523a7377c1cf70ae99a6e,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/metrics.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/metrics.json,2817,97a8b7eeae3d7b2531833fa4c2ecd0a8cd0aea41ce99a54dbfe1b91e6b76234a,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/normalization.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/normalization.json,329,316222255a022a575c48773b8b58b928cc95634d59f17ad8d7bf37a90769cee2,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/oof_predictions.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/oof_predictions.csv,1711603,c40a189ef1130b3f452fcfcb8d8892a01aa025536cb4f70c1e81f0a4e5c7e374,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/robustness.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f1_s2753_029107022917_20260831T061823Z81907a/robustness.csv,921,9d338c83fff1fe896fb7cae00bdd4e202de0c76b1452c5c543f5365b7243b7d1,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/config.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/config.json,2028,7e602f1a2ab8f6e03caa8ef2e8664aa30c48ffca3e30cf62d656224afae6f326,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/final_epoch.pt,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/final_epoch.pt,291870,a6abf87a066b313f5de817b352903d6a168102b3789244b2aeb9632fe09eb077,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/history.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/history.csv,3102,eb709023f9fb2ab4f0d075b24db943c2403ef0181493fb0611a58cbf3f410a11,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/metrics.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/metrics.json,2798,97b366949d42bb5cb0c124c4a172bb7f070ba24e5e918ea3b52a8c5d53b8f167,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/normalization.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/normalization.json,331,36d09d17785f438277151d6b410778118c2651d1ec0221b6de4b86398d00267c,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/oof_predictions.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/oof_predictions.csv,1711086,556af096125a2b5d21c9dbc77390066f9ff3f61c4f643c1fe0e9044b8f7262a5,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/robustness.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f2_s2753_029107022917_20260831T062704Zf23c53/robustness.csv,921,4131bf078154b8f0d666beefa550d5994f0215e98273897b2e840c516416b28a,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/config.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/config.json,2028,b76e43ea37c7bb01144637793e4bbf3ec67597ac548ceafb6ea18217c9a08f26,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/final_epoch.pt,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/final_epoch.pt,291870,2d847d03a0392fba9162f3a9bfed510f81367b9325ef484a4886a5eec1b67962,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/history.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/history.csv,3105,387a8e9139245c946610c9386425d520492ca9f3cdfce6d567b3eb6a688e9f80,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/metrics.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/metrics.json,2799,80f9b090db1117013456fbb9570adc9f5e203e2e4ab83641e0a86a76e5335fd8,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/normalization.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/normalization.json,328,f3d070bc0401cb38a91dfa1eabbd944a4667a6d013fa3a54ea6c27906e553a53,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/oof_predictions.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/oof_predictions.csv,1711240,83d93dbb56973e0e111c045698f84cd5f0e1e4b97fe295265a0b3b9cdc89819c,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/robustness.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f3_s2753_029107022917_20260831T063549Za32b4e/robustness.csv,919,774b8b02bc996e50f654452f9dd282885ac3cdeab73f779992e2e8135a56bf9d,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/config.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/config.json,2028,e671baae0dd319b9a655b843abb515ec31f9a14884e3a6db765c91e3c9d4c9d2,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/final_epoch.pt,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/final_epoch.pt,291870,15e6401f5e0d2bac29c9ffb151b852d872d4d2ec71f4d2854ed16ecbb524d6e7,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/history.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/history.csv,3111,fd048200ee34611898beb696168aedc7002291c7f03590101671c692a10857a6,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/metrics.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/metrics.json,2815,98b9ce9d58e792cd7da153e25f5230471eae37c5b918e2eb40c93e53d8bf89d7,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/normalization.json,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/normalization.json,328,539e5174b1f44e350d36d1e7fed9a79b5b92e47e3d0ad1e8edf134f6cda70d87,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/oof_predictions.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/oof_predictions.csv,1712516,bf8a9b8a96a119da0a44bbc07b99f13f9dc35193e4e14824d385e5cf9e48edd2,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/robustness.csv,results/evidence/task3/experiments/t3_gender_e5_compact_blur_cnn/gender/t3_gender_e5_compact_blur_cnn_gender_compactblurcnn_f4_s2753_029107022917_20260831T064434Z46c915/robustness.csv,921,80814887fe8d1a994d706976eef9415f9364869c93ab81905a27089a7501fe6d,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/aggregate/confusion_matrix.csv,results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/aggregate/confusion_matrix.csv,159,893977086adb8cf73cf11d8318fc16b7e42ba8ca3d0a741a55e5eecf75856dac,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/aggregate/failure_index.csv,results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/aggregate/failure_index.csv,29874,819828ea7f6e85ed42ae47f7ae28499122819debea79419ebddf6c2766e136a7,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/aggregate/metrics.json,results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/aggregate/metrics.json,2474,963607edd29e16555736cf5aaa1b925a137df20392c40e109e67a6395440f689,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/aggregate/oof_predictions.csv,results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/aggregate/oof_predictions.csv,8197262,c8540159b95a1d105025eeeffa550fafca669d60ff40d4a22b24b0c6f789b4bd,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/aggregate/per_class.csv,results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/aggregate/per_class.csv,439,788eb1b0b7f0ce9b0e412c4133e24706b46f5e3c8cddbe07f2253cec7f83fd31,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/config.json,results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/config.json,2002,3d88fce2c8094462a1bae39b1c32483c23737c82287c028f7f5ebabd452e3526,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/final_epoch.pt,results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/final_epoch.pt,1576341,72728c200141d6e5f672f1ab097a608a9b4a5d7164b83681d0c9ff2efbe59b62,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/history.csv,results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/history.csv,3131,0b0ed79d7e1a73d02878c58016336bc572a51326292c41a0df870e659920185b,local reproduction asset; restore from source
results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/metrics.json,results/evidence/task3/experiments/t3_gender_e6_gem_p3/gender/t3_gender_e6_gem_p3_gender_smallcnngem3_f0_s2753_a8c09286451b_20260831T090059Z0bab1f/metrics.json,2795,8ec771fa2ac3f100358b18233a1dcb8205d1e622262cb92b692e31aa5d8debe3,local reproduction asset; restore from source
