run_id,validation_fold,config_hash,config_path,prediction_path,prediction_sha256,macro_f1,accuracy,support,train_seconds
t3_eda_usage_foreground_masked_hog_f3_s2753_014d164054_20260902T102529Z03b370,3,014d1640547c5397d4589cded74e650ce3f35ce0c899eee0da99346a24132131,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f3_s2753_014d164054_20260902T102529Z03b370/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f3_s2753_014d164054_20260902T102529Z03b370/oof_predictions.csv,7abe4f3d131eb3d7b0402ed62684cf5b646d710e01bcbe2308244fe9748934e6,0.4007622840652529,0.7466937945066124,983,27.312660522000442
t3_eda_usage_foreground_masked_hog_f4_s2753_0719ed8bb5_20260902T102557Z5d9cbb,4,0719ed8bb5b74b1625a02f07fe71358286320436599f8320eb19f4eafab5f79b,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f4_s2753_0719ed8bb5_20260902T102557Z5d9cbb/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f4_s2753_0719ed8bb5_20260902T102557Z5d9cbb/oof_predictions.csv,e5684f3494a026971cfdfa8570593479dd31592ccb5dc166cd9c4b0dad3ffc4a,0.4757765520853981,0.7437759336099585,964,25.097586682999463
t3_eda_usage_foreground_letterbox_hog_f0_s2753_e7aad8f91f_20260902T102634Z265673,0,e7aad8f91fd365f28a14e8e20ac615f331bfcfa1a3c34cfe6843bd241e67e949,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f0_s2753_e7aad8f91f_20260902T102634Z265673/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f0_s2753_e7aad8f91f_20260902T102634Z265673/oof_predictions.csv,dd31ea2b93c931a7e74a821adaae1922b0b37680393b48c016ff56aef72219f5,0.46907741525718194,0.6927835051546392,970,27.500122763000036
t3_eda_usage_foreground_letterbox_hog_f1_s2753_918c3f2cb2_20260902T102702Z47aa42,1,918c3f2cb25687033bad9d1280ec27d18b29333e275349afd54c950729b011b7,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f1_s2753_918c3f2cb2_20260902T102702Z47aa42/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f1_s2753_918c3f2cb2_20260902T102702Z47aa42/oof_predictions.csv,fffebddd112ddb3c0a61cbe5bc4580bb02a52f84d0e751070bd90c284f9be9b7,0.39711350117969796,0.7029501525940997,983,25.20619208000062
t3_eda_usage_foreground_letterbox_hog_f2_s2753_fccdc7f930_20260902T102727Zb152ca,2,fccdc7f930b2680821d1d402c1716ff5d1a36bcab07e044ba63e5c887a8741ff,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f2_s2753_fccdc7f930_20260902T102727Zb152ca/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f2_s2753_fccdc7f930_20260902T102727Zb152ca/oof_predictions.csv,84678b7a546b769e03f594bc162f960ccee5f8c41c1a750e12d1eb7ae814d61e,0.48832017447280474,0.7535787321063395,978,26.567479010998795
t3_eda_usage_foreground_letterbox_hog_f3_s2753_1c20303785_20260902T102753Z5bb8a4,3,1c20303785f2d924e9105ace06a30ae487101440289109a37d760fac476db703,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f3_s2753_1c20303785_20260902T102753Z5bb8a4/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f3_s2753_1c20303785_20260902T102753Z5bb8a4/oof_predictions.csv,5881c81b64467a47f4edb30bd130b17ea884f0c5589cb128a0b0528df95e9697,0.3779991421092373,0.7019328585961343,983,26.60235980700054
t3_eda_usage_foreground_letterbox_hog_f4_s2753_d1562cea9f_20260902T102820Z3ba308,4,d1562cea9fc17d15a553d8ecc2a59dc1032032e54c96888770901ef47772b9b5,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f4_s2753_d1562cea9f_20260902T102820Z3ba308/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f4_s2753_d1562cea9f_20260902T102820Z3ba308/oof_predictions.csv,63f2b75e37841664495d50585735202ad89f11b560bfb2b63ab107c7ae2f08ad,0.44815937631962666,0.7271784232365145,964,24.702417250000508
t3_eda_usage_border_hog_f0_s2753_f51a011c9a_20260902T102857Z5ec4cf,0,f51a011c9adf51370441cd983f8695f7e161582403ad73a143bd9bc4ec38fda9,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_border_hog_f0_s2753_f51a011c9a_20260902T102857Z5ec4cf/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_border_hog_f0_s2753_f51a011c9a_20260902T102857Z5ec4cf/oof_predictions.csv,c9e902e5f1c6f2809b3b2f297489e654b92dc74d4779966c7bee68c51e37d211,0.3060216587715584,0.6010309278350515,970,16.1119179289999
t3_eda_usage_border_hog_f1_s2753_f61d26dbf3_20260902T102913Z4931c7,1,f61d26dbf3eea35ee2fa579aaa100c123c800ef49940a479ee22037433dfc13c,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_border_hog_f1_s2753_f61d26dbf3_20260902T102913Z4931c7/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_border_hog_f1_s2753_f61d26dbf3_20260902T102913Z4931c7/oof_predictions.csv,81fdba84531432210a55b0278c663a09ac4678681f046a4aedcf80d9314a82b9,0.34744031043093965,0.5513733468972533,983,19.834874172998752
t3_eda_usage_border_hog_f2_s2753_732c18bbe5_20260902T102933Z13bd6c,2,732c18bbe5cbc3eabd52790e28e2797e85b2bcd867c7bd8077f4368cd44580fd,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_border_hog_f2_s2753_732c18bbe5_20260902T102933Z13bd6c/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_border_hog_f2_s2753_732c18bbe5_20260902T102933Z13bd6c/oof_predictions.csv,b242c96074191eb31484bcbb149a634f5abd9822bcdf72bbdd98134e99e3a4d8,0.33718243597415065,0.591002044989775,978,17.07260858399968
t3_eda_usage_border_hog_f3_s2753_42da2e5bd7_20260902T102950Z52465b,3,42da2e5bd77f2ddcdc2e0156dc80b29a8c3dd7e069518c18419142983396edd1,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_border_hog_f3_s2753_42da2e5bd7_20260902T102950Z52465b/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_border_hog_f3_s2753_42da2e5bd7_20260902T102950Z52465b/oof_predictions.csv,183f3456187d0eb8730a443896470f1fc6983f345b1db6846dd5fe0a448032eb,0.29016609754237055,0.5625635808748728,983,16.21981394300019
t3_eda_usage_border_hog_f4_s2753_cd07dba356_20260902T103006Z5a2b34,4,cd07dba356db23e1c03748b50f65c36f98ac8d569adb82d126978cdc52ade356,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_border_hog_f4_s2753_cd07dba356_20260902T103006Z5a2b34/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_border_hog_f4_s2753_cd07dba356_20260902T103006Z5a2b34/oof_predictions.csv,a08020da416c18017cceb91c4366d9aae324e219529e79661de34dad041d4f64,0.32205715227819837,0.5767634854771784,964,16.21010709700022
t3_eda_usage_silhouette_hog_f0_s2753_718c478922_20260902T103032Z5ce2a9,0,718c478922547b1fbb4818fee38049d7bf3fc174d420a1593be6aefb7a5d06e9,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_silhouette_hog_f0_s2753_718c478922_20260902T103032Z5ce2a9/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_silhouette_hog_f0_s2753_718c478922_20260902T103032Z5ce2a9/oof_predictions.csv,d3e9ad6b29749310f88ccc2d62abc5b0e7b9db0f9cd7529cbec036b89b588d4e,0.3831003115013455,0.6402061855670103,970,25.24603234499955
t3_eda_usage_silhouette_hog_f1_s2753_43032aa0a9_20260902T103057Zda3510,1,43032aa0a9e1837621062bb3e8f0da29abbaecdc1b88c19a42fc9ef8917cc9e2,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_silhouette_hog_f1_s2753_43032aa0a9_20260902T103057Zda3510/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_silhouette_hog_f1_s2753_43032aa0a9_20260902T103057Zda3510/oof_predictions.csv,88d0d6a3a1e185cbfbdbd967edd7efaddaf3ae6fb4ff67a4d3abb063b3215042,0.3411555895766902,0.6052899287894201,983,25.166199400999176
t3_eda_usage_silhouette_hog_f2_s2753_5f20e1a8c9_20260902T103123Z4aac0f,2,5f20e1a8c98b24d36114f2a62d7a7ab3e59ee6a2e71faea80aec88d805cc6602,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_silhouette_hog_f2_s2753_5f20e1a8c9_20260902T103123Z4aac0f/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_silhouette_hog_f2_s2753_5f20e1a8c9_20260902T103123Z4aac0f/oof_predictions.csv,6dc15ff54a9b7c237aa17e973668f7de7ee4b9897a55a66d0a5c403df0d43dfe,0.4027656017693299,0.6175869120654397,978,27.71362044700072
t3_eda_usage_silhouette_hog_f3_s2753_27350187e3_20260902T103150Zc82c4f,3,27350187e3dbbd329cff4420a40651f05f4077e502a1cd7ba41a2a035494a7c0,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_silhouette_hog_f3_s2753_27350187e3_20260902T103150Zc82c4f/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_silhouette_hog_f3_s2753_27350187e3_20260902T103150Zc82c4f/oof_predictions.csv,0b60a589d0338705dfabadb7b6299ee09456375d82a95c769c63692d8c10299b,0.30946859632559853,0.6134282807731435,983,25.871744706000754
t3_eda_usage_silhouette_hog_f4_s2753_626ed8a15d_20260902T103216Z4b8c34,4,626ed8a15da709b00b053c0adcc85bf6e78beee0e6e19183ace9403170efdcbf,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_silhouette_hog_f4_s2753_626ed8a15d_20260902T103216Z4b8c34/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_silhouette_hog_f4_s2753_626ed8a15d_20260902T103216Z4b8c34/oof_predictions.csv,b4aca2779c35ea87b614a0b23fb3f1fee7d7d65e984027099db084f6bcddc5ba,0.38112551282366874,0.6545643153526971,964,26.96811933800018
t3_eda_usage_grayscale_hog_f0_s2753_5014aa2af7_20260902T103253Ze1ef07,0,5014aa2af7c077e1b8e4498072185d0319066db166338233988970c86fc1614e,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_grayscale_hog_f0_s2753_5014aa2af7_20260902T103253Ze1ef07/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_grayscale_hog_f0_s2753_5014aa2af7_20260902T103253Ze1ef07/oof_predictions.csv,4a712b947f42b57837df97bf16a853ea73365321d1e1cfad0f90c9470d8e8836,0.4441269140032738,0.7463917525773196,970,25.533500653000374
t3_eda_usage_grayscale_hog_f1_s2753_148ee22b15_20260902T103319Ze3c4e4,1,148ee22b152959e9b6bd1f2d6c31e8c58f79389a316a47b3c701badd5da12643,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_grayscale_hog_f1_s2753_148ee22b15_20260902T103319Ze3c4e4/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_grayscale_hog_f1_s2753_148ee22b15_20260902T103319Ze3c4e4/oof_predictions.csv,2ec897ccb970483d8756efc7519f9852179f8c35b32fb2128b3c72c8aae97ff4,0.3920071422081161,0.7304170905391658,983,24.223032250998585
t3_eda_usage_grayscale_hog_f2_s2753_b8fc90f7a1_20260902T103343Zda4b23,2,b8fc90f7a11cf0e6d4a88d8e65ad222653b494ea505e1ce08f1d801eb966f726,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_grayscale_hog_f2_s2753_b8fc90f7a1_20260902T103343Zda4b23/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_grayscale_hog_f2_s2753_b8fc90f7a1_20260902T103343Zda4b23/oof_predictions.csv,90c0db2a1a43a0fc4e6b82b59e9ce059b8648986aa89a6dc2c50b6ec74180295,0.46547130071265097,0.754601226993865,978,26.49224752200098
t3_eda_usage_grayscale_hog_f3_s2753_c275f93dfc_20260902T103409Z55a68d,3,c275f93dfcfcf6e0f91bd56a1524a225cde62be8dd9049af2788fb19df463bae,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_grayscale_hog_f3_s2753_c275f93dfc_20260902T103409Z55a68d/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_grayscale_hog_f3_s2753_c275f93dfc_20260902T103409Z55a68d/oof_predictions.csv,f1444f8cc4d39598f816c1129d4a4eb1305ac2a3c86cb6279c4fa34074e454e2,0.42107804134629356,0.7507629704984741,983,27.234405159000744
t3_eda_usage_grayscale_hog_f4_s2753_1c598b0839_20260902T103437Z2a3bbc,4,1c598b0839837fb3ad8875586aa3a7e9b9fd27a39a3b0e227792ec3ac516f561,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_grayscale_hog_f4_s2753_1c598b0839_20260902T103437Z2a3bbc/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_grayscale_hog_f4_s2753_1c598b0839_20260902T103437Z2a3bbc/oof_predictions.csv,4b464f5756a8d26e7ba7583ab938787c6c7575ea4d632411097164273edf3378,0.45163056814247493,0.7562240663900415,964,22.606230449000577
t3_eda_usage_colour_summary_f0_s2753_270e142a7a_20260902T103510Zc89bf8,0,270e142a7a5314bec0c03737a94e76be40aae363ef654925184f1aa0bf95fff9,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_colour_summary_f0_s2753_270e142a7a_20260902T103510Zc89bf8/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_colour_summary_f0_s2753_270e142a7a_20260902T103510Zc89bf8/oof_predictions.csv,ddff89766ef30eaa53138de6b19ceaf15ab8d725cf7a1b834dd26f7b043a752e,0.32287071274680496,0.5711340206185567,970,0.2607663489998231
t3_eda_usage_colour_summary_f1_s2753_b09becfba0_20260902T103510Z0c514c,1,b09becfba0849a53b75e36343376ae0a8c2557287d6a6cb5fc88576dc4573b3c,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_colour_summary_f1_s2753_b09becfba0_20260902T103510Z0c514c/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_colour_summary_f1_s2753_b09becfba0_20260902T103510Z0c514c/oof_predictions.csv,5b268ff120294291bcc66ac11f7a01eb90d6623250af6fc9cc47847878ca8efc,0.2767996586089006,0.560528992878942,983,0.21931608399972902
t3_eda_usage_colour_summary_f2_s2753_805488205a_20260902T103510Z30e29b,2,805488205a48fab8a4bc94a7f0a08587f302cc1da648a7b679b8d3d090cb9ff2,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_colour_summary_f2_s2753_805488205a_20260902T103510Z30e29b/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_colour_summary_f2_s2753_805488205a_20260902T103510Z30e29b/oof_predictions.csv,11b8f21ef16d5e724c26092a877a18e280b3316f97c05f974e267a6d926f9bcd,0.30813854395796575,0.556237218813906,978,0.29126293000081205
t3_eda_usage_colour_summary_f3_s2753_488c362e34_20260902T103511Z326534,3,488c362e34781c12b6d0bccffd172ba7609adb117f99241c067123b5db992678,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_colour_summary_f3_s2753_488c362e34_20260902T103511Z326534/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_colour_summary_f3_s2753_488c362e34_20260902T103511Z326534/oof_predictions.csv,1dc86c7f0394ca783d6c4f198ade658f278d6ca8f6ada0ac8a3a7d38fb9a0f1e,0.30623476838416974,0.5910478128179044,983,0.26056539400087786
t3_eda_usage_colour_summary_f4_s2753_6f4ab9c451_20260902T103511Za588a2,4,6f4ab9c451e2a4ef9c5f94e5a62d4d3a243030576fecbaf8676920d2562d3db5,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_colour_summary_f4_s2753_6f4ab9c451_20260902T103511Za588a2/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_colour_summary_f4_s2753_6f4ab9c451_20260902T103511Za588a2/oof_predictions.csv,b4a577d2289d7dfd4d48c581e3f3d1f60abd95250f2edd55a68012820861c372,0.3212223271441905,0.5715767634854771,964,0.3508283270002721
t3_eda_usage_global_geometry_colour_f0_s2753_e9896047da_20260902T103511Za85fd7,0,e9896047da821fca5aaafdcd9f36546f09688d2727fc5fc255fd959e58f4fa36,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_global_geometry_colour_f0_s2753_e9896047da_20260902T103511Za85fd7/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_global_geometry_colour_f0_s2753_e9896047da_20260902T103511Za85fd7/oof_predictions.csv,92544da82d1cad7564e400b0708fb6601a48b20fae3df3344075fae92f92cdcf,0.27128318881687535,0.5041237113402062,970,0.13214900399907492
t3_eda_usage_global_geometry_colour_f1_s2753_119abbe299_20260902T103512Z96fc78,1,119abbe29903ad2e88ed7bf8115090fec6d0de686a14798fbcf21bf3d7089c14,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_global_geometry_colour_f1_s2753_119abbe299_20260902T103512Z96fc78/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_global_geometry_colour_f1_s2753_119abbe299_20260902T103512Z96fc78/oof_predictions.csv,04c89e6571a6a46e02283cc0ca3dcc19f76a9812c05b825823197b82e3410b3b,0.2719522765929507,0.4832146490335707,983,0.12505982700167806
t3_eda_usage_global_geometry_colour_f2_s2753_4b72ec7336_20260902T103512Z108d72,2,4b72ec73362b0aea03dcfa00842c222174d7a689bde7896a83d86b5b3a294b14,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_global_geometry_colour_f2_s2753_4b72ec7336_20260902T103512Z108d72/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_global_geometry_colour_f2_s2753_4b72ec7336_20260902T103512Z108d72/oof_predictions.csv,aa3316bfe4bfd6f43a331b300b54d902083f827d70b8177b1fff37f15633aa0c,0.2894744182017747,0.5204498977505112,978,0.12091550000150164
t3_eda_usage_global_geometry_colour_f3_s2753_e321f598e2_20260902T103512Zc3990a,3,e321f598e2f57d8eb309f2af89c258db63f8094222eb8191f3487ff98884c333,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_global_geometry_colour_f3_s2753_e321f598e2_20260902T103512Zc3990a/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_global_geometry_colour_f3_s2753_e321f598e2_20260902T103512Zc3990a/oof_predictions.csv,4d4260ce2446232b3621e479f52a403ac894821e1fe969c90eecd9b2683884d7,0.281767819697264,0.5198372329603256,983,0.1423992139989423
t3_eda_usage_global_geometry_colour_f4_s2753_a50179f3b0_20260902T103512Z7ffbb7,4,a50179f3b0eea65633dd59c2cb504201c0a60f882f7a1b63c3d3f3fb493f5ebf,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_global_geometry_colour_f4_s2753_a50179f3b0_20260902T103512Z7ffbb7/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_global_geometry_colour_f4_s2753_a50179f3b0_20260902T103512Z7ffbb7/oof_predictions.csv,c0fa2906ef64d630ef061848cb49be77a7006a7c4566e42f9ef139a3777a4d60,0.28948048677234145,0.5280082987551867,964,0.14896430199951283
t3_eda_usage_full_rgb_hog_f0_s2753_010af5dbb3_20260902T110246Z0fee3b,0,010af5dbb3eee0044bd8064dac32f704e991ba909c464fdd5ba88684219f0b89,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_full_rgb_hog_f0_s2753_010af5dbb3_20260902T110246Z0fee3b/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_full_rgb_hog_f0_s2753_010af5dbb3_20260902T110246Z0fee3b/oof_predictions.csv,b51d1182a089e72a42eb3dd8ba64491369263467afffc738562dd0475461ff0f,0.42374319496445606,0.7484536082474227,970,25.636583335999603
t3_eda_usage_full_rgb_hog_f1_s2753_69e730f21e_20260902T110312Za2c31a,1,69e730f21e7eca3314d8b7c9a069f161d216a5c89c866b6a73adc3fb270568e7,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_full_rgb_hog_f1_s2753_69e730f21e_20260902T110312Za2c31a/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_full_rgb_hog_f1_s2753_69e730f21e_20260902T110312Za2c31a/oof_predictions.csv,a383356d938aa111fd0bc30f12c6dc7a55539f282fe3ee519eeeceeb183e51dd,0.39331078771501743,0.7395727365208545,983,26.734144088000903
t3_eda_usage_full_rgb_hog_f2_s2753_e3ef1a3aad_20260902T110338Zf299f4,2,e3ef1a3aad453e1750130298c84241eed7352997add15d873da4fcb910796404,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_full_rgb_hog_f2_s2753_e3ef1a3aad_20260902T110338Zf299f4/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_full_rgb_hog_f2_s2753_e3ef1a3aad_20260902T110338Zf299f4/oof_predictions.csv,c82500112141f8aa83d747e5c1a3ef5c118872e92eb60827b1be6538ecfaf506,0.48021543843899067,0.7556237218813906,978,24.417495158999373
t3_eda_usage_full_rgb_hog_f3_s2753_b9f3f623a3_20260902T110403Zc0cd35,3,b9f3f623a394ac0715699c3accbe8d62e889573ede007ca4f5ed7b98b0e92433,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_full_rgb_hog_f3_s2753_b9f3f623a3_20260902T110403Zc0cd35/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_full_rgb_hog_f3_s2753_b9f3f623a3_20260902T110403Zc0cd35/oof_predictions.csv,ca4485a887eb49b6a86189af58a673cae215fa5ca9296a965b9a2b873a709051,0.4390266066246689,0.757884028484232,983,24.627702145999137
t3_eda_usage_full_rgb_hog_f4_s2753_10894804d0_20260902T110428Zb03e70,4,10894804d0319d693ffa8bb1df35b525644f83aabcc008a48a16c025b2ad5e98,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_full_rgb_hog_f4_s2753_10894804d0_20260902T110428Zb03e70/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_full_rgb_hog_f4_s2753_10894804d0_20260902T110428Zb03e70/oof_predictions.csv,318c266777329fb8563074face9694ed8c8ce16ac86670cca63518333b4d13ee,0.5210540413028368,0.7562240663900415,964,22.993174266001006
t3_eda_usage_foreground_masked_hog_f0_s2753_8009e0086f_20260902T110502Z9c3f96,0,8009e0086f94bbb12e0b4ce3ecbf4728c2fce32925d7c9776fc0d1a082d93667,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f0_s2753_8009e0086f_20260902T110502Z9c3f96/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f0_s2753_8009e0086f_20260902T110502Z9c3f96/oof_predictions.csv,7db4d5c80bba350c20d12e0b4f80d7a479c487361045a4a9ad858e58ffc67ab3,0.43765650185949245,0.743298969072165,970,24.867532049000147
t3_eda_usage_foreground_masked_hog_f1_s2753_83392112eb_20260902T110526Z10fb2a,1,83392112eb5b7c63717327e75af66f8ad86420e1c19426c0654583f953136f36,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f1_s2753_83392112eb_20260902T110526Z10fb2a/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f1_s2753_83392112eb_20260902T110526Z10fb2a/oof_predictions.csv,61ae8e87b2c6cb3de24c6beddb59dede8b3c38a079ff98fbd9d57941db0b8883,0.4034833580089962,0.7416073245167853,983,25.679708839999876
t3_eda_usage_foreground_masked_hog_f2_s2753_727525ea71_20260902T110552Z092290,2,727525ea71f4479c476d197dbb1dbcd143b54c11d775c2e46c2ba4c2866ff350,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f2_s2753_727525ea71_20260902T110552Z092290/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f2_s2753_727525ea71_20260902T110552Z092290/oof_predictions.csv,874200cefb60e6794bb7ccfdcffcb0e15bb1f6db16855c3271ad2bb3c97fb71c,0.5086327140542682,0.7658486707566462,978,26.55575222600055
t3_eda_usage_foreground_masked_hog_f3_s2753_fa51dd42e6_20260902T110619Z24fcc1,3,fa51dd42e67a60fda23ffdf4b62fecf4f005bf84eea16cd891e8949150999258,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f3_s2753_fa51dd42e6_20260902T110619Z24fcc1/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f3_s2753_fa51dd42e6_20260902T110619Z24fcc1/oof_predictions.csv,7abe4f3d131eb3d7b0402ed62684cf5b646d710e01bcbe2308244fe9748934e6,0.4007622840652529,0.7466937945066124,983,27.690687174999766
t3_eda_usage_foreground_masked_hog_f4_s2753_4b72418619_20260902T110646Z830335,4,4b724186195d3381caa951546b56e388fbd59726c8ec4e8f7e3104a8d8870079,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f4_s2753_4b72418619_20260902T110646Z830335/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_masked_hog_f4_s2753_4b72418619_20260902T110646Z830335/oof_predictions.csv,e5684f3494a026971cfdfa8570593479dd31592ccb5dc166cd9c4b0dad3ffc4a,0.4757765520853981,0.7437759336099585,964,24.890567107000606
t3_eda_usage_foreground_letterbox_hog_f0_s2753_010454de07_20260902T110723Z3030a2,0,010454de079dac8274ea0d31d91b668bc2ad2a0ff556f42e405c82742af3a6a2,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f0_s2753_010454de07_20260902T110723Z3030a2/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f0_s2753_010454de07_20260902T110723Z3030a2/oof_predictions.csv,dd31ea2b93c931a7e74a821adaae1922b0b37680393b48c016ff56aef72219f5,0.46907741525718194,0.6927835051546392,970,26.68490073800058
t3_eda_usage_foreground_letterbox_hog_f1_s2753_0abaae80da_20260902T110750Z34732e,1,0abaae80da28198b671540b3be9faee18b73f13e0ad548368a42d988e3e6dde0,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f1_s2753_0abaae80da_20260902T110750Z34732e/config.json,results/evidence/task3/clean_slate_eda/view_probes/runs/t3_eda_usage_foreground_letterbox_hog_f1_s2753_0abaae80da_20260902T110750Z34732e/oof_predictions.csv,fffebddd112ddb3c0a61cbe5bc4580bb02a52f84d0e751070bd90c284f9be9b7,0.39711350117969796,0.7029501525940997,983,27.613405950000015
